key_painter| matching_painter| image_url| museum
William Rush|William Rush|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000154/5223_1643977.jpg|artic
Emma Stebbins|Emma Stebbins|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000244/167679_2868099.jpg|artic
Emma Stebbins|Emma Stebbins|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000244/167683_2868163.jpg|artic
John Mix Stanley|John Mix Stanley|http://www.dia.org/user_area/comping/01.2-S1.jpg|detroit
John Mix Stanley|John Mix Stanley|http://www.dia.org/user_area/comping/15.14-S1.jpg|detroit
John Mix Stanley|John Mix Stanley|http://www.dia.org/user_area/comping/41.63-S1.jpg|detroit
John Mix Stanley|John Mix Stanley|http://www.dia.org/user_area/comping/41.64-D1.jpg|detroit
John Mix Stanley|John Mix Stanley|http://www.dia.org/user_area/comping/59.312.jpg|detroit
Mortimer L. Smith|Mortimer L. Smith|http://www.dia.org/user_area/comping/05.411-S1.jpg|detroit
Theodore Scott Dabo|Theodore Scott Dabo|http://www.dia.org/user_area/comping/06.1-D1.jpg|detroit
Leon Dabo|Leon Dabo|http://www.dia.org/user_area/comping/06.2-D1.jpg|detroit
Gari Melchers|Gari Melchers|http://www.dia.org/user_area/comping/06.4-D1.jpg|detroit
Gari Melchers|Gari Melchers|http://www.dia.org/user_area/comping/13.9-S1.jpg|detroit
Gari Melchers|Gari Melchers|http://www.dia.org/user_area/comping/50.130.jpg|detroit
Gari Melchers|Gari Melchers|http://www.dia.org/user_area/comping/69.527-D2.jpg|detroit
Gari Melchers|Gari Melchers|http://www.dia.org/user_area/comping/89.74-S1.jpg|detroit
Dwight William Tryon|Dwight William Tryon|http://www.dia.org/user_area/comping/06.6-S1.jpg|detroit
Dwight William Tryon|Dwight William Tryon|http://www.dia.org/user_area/comping/27.314-S1.jpg|detroit
Dwight William Tryon|Dwight William Tryon|http://www.dia.org/user_area/comping/27.315.jpg|detroit
Dwight William Tryon|Dwight William Tryon|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973812-WEB.jpg|lacma
Robert J. Wickenden|Robert J. Wickenden|http://www.dia.org/user_area/comping/07.2-D1.jpg|detroit
Percy Ives|Percy Ives|http://www.dia.org/user_area/comping/07.4.jpg|detroit
Julius C. Rolshoven|Julius C. Rolshoven|http://www.dia.org/user_area/comping/07.8-D1.jpg|detroit
John Henry Twachtman|John Henry Twachtman|http://www.dia.org/user_area/comping/08.7-S1.jpg|detroit
John Henry Twachtman|John Henry Twachtman|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-33156264-WEB.jpg|lacma
Mary Cassatt|Mary Cassatt|http://www.dia.org/user_area/comping/08.8-S1.jpg|detroit
Mary Cassatt|Mary Cassatt|http://www.dia.org/user_area/comping/1986.60.jpg|detroit
Mary Cassatt|Mary Cassatt|http://www.dia.org/user_area/comping/22.6-S1.jpg|detroit
Mary Cassatt|Mary Cassatt|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971566-WEB.jpg|lacma
Mary Cassatt|Mary Cassatt|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31280275-WEB.jpg|lacma
Thomas Wilmer Dewing|Thomas Wilmer Dewing|http://www.dia.org/user_area/comping/08.9-S1.jpg|detroit
Thomas Wilmer Dewing|Thomas Wilmer Dewing|http://www.dia.org/user_area/comping/27.316-S1.jpg|detroit
Thomas Wilmer Dewing|Thomas Wilmer Dewing|http://www.dia.org/user_area/comping/72.839-D2.jpg|detroit
Thomas Wilmer Dewing|Thomas Wilmer Dewing|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31363186-WEB.jpg|lacma
Henry Golden Dearth|Henry Golden Dearth|http://www.dia.org/user_area/comping/09.26.jpg|detroit
Elizabeth Nourse|Elizabeth Nourse|http://www.dia.org/user_area/comping/09.27-D1.jpg|detroit
Robert Hopkin|Robert Hopkin|http://www.dia.org/user_area/comping/09.4.jpg|detroit
Edward Willis Redfield|Edward Willis Redfield|http://www.dia.org/user_area/comping/09.8-D1.jpg|detroit
Frederic Edwin Church|Frederic Edwin Church|http://www.dia.org/user_area/comping/10.11-S1.jpg|detroit
Frederic Edwin Church|Frederic Edwin Church|http://www.dia.org/user_area/comping/76.89.jpg|detroit
Frederic Edwin Church|Frederic Edwin Church|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-33991478-WEB.jpg|lacma
William Louis Sonntag|William Louis Sonntag|http://www.dia.org/user_area/comping/10.16-S1.jpg|detroit
William Louis Sonntag|William Louis Sonntag|http://www.dia.org/user_area/comping/22.139-S1.jpg|detroit
Birge Harrison|Birge Harrison|http://www.dia.org/user_area/comping/10.21-D1.jpg|detroit
Willard Leroy Metcalf|Willard Leroy Metcalf|http://www.dia.org/user_area/comping/10.6-D1.jpg|detroit
Willard Leroy Metcalf|Willard Leroy Metcalf|http://www.dia.org/user_area/comping/15.12.jpg|detroit
Frederick E. Cohen|Frederick E. Cohen|http://www.dia.org/user_area/comping/10.9-S1.jpg|detroit
Charles Caryl Coleman|Charles Caryl Coleman|http://www.dia.org/user_area/comping/11.3.jpg|detroit
Eanger Irving Couse|Eanger Irving Couse|http://www.dia.org/user_area/comping/11.4.jpg|detroit
Childe Hassam|Childe Hassam|http://www.dia.org/user_area/comping/11.5-D1.jpg|detroit
Childe Hassam|Childe Hassam|http://www.dia.org/user_area/comping/19.19-S1.jpg|detroit
John Francis Murphy|John Francis Murphy|http://www.dia.org/user_area/comping/12.1-S1.jpg|detroit
John Francis Murphy|John Francis Murphy|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31974044-WEB.jpg|lacma
Benjamin West|Benjamin West|http://www.dia.org/user_area/comping/13.11-S1.jpg|detroit
Benjamin West|Benjamin West|http://www.dia.org/user_area/comping/70.831-S1.jpg|detroit
Benjamin West|Benjamin West|http://www.dia.org/user_area/comping/77.58.jpg|detroit
Benjamin West|Benjamin West|http://www.dia.org/user_area/comping/79.33.jpg|detroit
Benjamin West|Benjamin West|http://www.dia.org/user_area/comping/80.101.jpg|detroit
Benjamin West|Benjamin West|http://www.dia.org/user_area/comping/89.73-S1.jpg|detroit
Benjamin West|Benjamin West|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973764-WEB.jpg|lacma
Benjamin West|Benjamin West|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973302-WEB.jpg|lacma
Walter Shirlaw|Walter Shirlaw|http://www.dia.org/user_area/comping/13.2-S1.jpg|detroit
Robert Reid|Robert Reid|http://www.dia.org/user_area/comping/13.8-S1.jpg|detroit
Robert Reid|Robert Henri|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969921-WEB.jpg|lacma
Robert Reid|Robert Henri|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969361-WEB.jpg|lacma
Robert Reid|Robert Henri|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31823618-WEB.jpg|lacma
Jonas Lie|Jonas Lie|http://www.dia.org/user_area/comping/14.5.jpg|detroit
Jonas Lie|Jonas Lie|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31730178-WEB.jpg|lacma
William Sergeant Kendall|William Sergeant Kendall|http://www.dia.org/user_area/comping/15.10-D1.jpg|detroit
Charles Webster Hawthorne|Charles Webster Hawthorne|http://www.dia.org/user_area/comping/15.11-D1.jpg|detroit
Richard Emile Miller|Richard Emile Miller|http://www.dia.org/user_area/comping/16.2-S1.jpg|detroit
Frank Weston Benson|Frank Weston Benson|http://www.dia.org/user_area/comping/16.31-D1.jpg|detroit
Robert Spencer|Robert Spencer|http://www.dia.org/user_area/comping/16.34-D1.jpg|detroit
James Carroll Beckwith|James Carroll Beckwith|http://www.dia.org/user_area/comping/17.3-S1.jpg|detroit
Alexander Helwig Wyant|Alexander Helwig Wyant|http://www.dia.org/user_area/comping/17.4-S1.jpg|detroit
Alexander Helwig Wyant|Alexander Helwig Wyant|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-2799167-WEB.jpg|lacma
Alexander Helwig Wyant|Alexander Helwig Wyant|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31972875-WEB.jpg|lacma
Robert Cozad Henri|Robert Cozad Henri|http://www.dia.org/user_area/comping/19.148-S1.jpg|detroit
Robert Cozad Henri|Robert Cozad Henri|http://www.dia.org/user_area/comping/19.149-S1.jpg|detroit
Frederick Carl Frieseke|Frederick Carl Frieseke|http://www.dia.org/user_area/comping/19.34.jpg|detroit
Frederick Carl Frieseke|Frederick Carl Frieseke|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969529-WEB.jpg|lacma
Frederick Carl Frieseke|Frederick Carl Frieseke|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971741-WEB.jpg|lacma
John Singleton Copley|John Singleton Copley|http://www.dia.org/user_area/comping/1983.23-S1.jpg|detroit
John Singleton Copley|John Singleton Copley|http://www.dia.org/user_area/comping/27.556-S1.jpg|detroit
John Singleton Copley|John Singleton Copley|http://www.dia.org/user_area/comping/41.37-S1.jpg|detroit
John Singleton Copley|John Singleton Copley|http://www.dia.org/user_area/comping/43.30-S1.jpg|detroit
John Singleton Copley|John Singleton Copley|http://www.dia.org/user_area/comping/46.310-D1.jpg|detroit
John Singleton Copley|John Singleton Copley|http://www.dia.org/user_area/comping/52.118-S1.jpg|detroit
John Singleton Copley|John Singleton Copley|http://www.dia.org/user_area/comping/58.360-S1.jpg|detroit
John Singleton Copley|John Singleton Copley|http://www.dia.org/user_area/comping/70.560.A-S1.jpg|detroit
John Singleton Copley|John Singleton Copley|http://www.dia.org/user_area/comping/70.900.jpg|detroit
John Singleton Copley|John Singleton Copley|http://www.dia.org/user_area/comping/71.168.jpg|detroit
John Singleton Copley|John Singleton Copley|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971874-WEB.jpg|lacma
John Singleton Copley|John Singleton Copley|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971132-WEB.jpg|lacma
Henry Siddons Mowbray|Henry Siddons Mowbray|http://www.dia.org/user_area/comping/1984.24-S1.jpg|detroit
Eastman Johnson|Eastman Johnson|http://www.dia.org/user_area/comping/1985.27-S1.jpg|detroit
Eastman Johnson|Eastman Johnson|http://www.dia.org/user_area/comping/38.1-S1.jpg|detroit
John Wilkie|John Wilkie|http://www.dia.org/user_area/comping/1987.33.jpg|detroit
Maria Oakey Dewing|Maria Oakey Dewing|http://www.dia.org/user_area/comping/1991.112.jpg|detroit
Frank Decker Duveneck|Frank Decker Duveneck|http://www.dia.org/user_area/comping/1992.41-S1.jpg|detroit
John Singer Sargent|John Singer Sargent|http://www.dia.org/user_area/comping/1993.18.jpg|detroit
John Singer Sargent|John Singer Sargent|http://www.dia.org/user_area/comping/21.72-S1.jpg|detroit
John Singer Sargent|John Singer Sargent|http://www.dia.org/user_area/comping/54.100-S1.jpg|detroit
John Singer Sargent|John Singer Sargent|http://www.dia.org/user_area/comping/73.41.jpg|detroit
John Singer Sargent|John Singer Sargent|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31975395-WEB.jpg|lacma
John Singer Sargent|John Singer Sargent|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971888-WEB.jpg|lacma
John Singer Sargent|John Singer Sargent|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971951-WEB.jpg|lacma
Frederick Arthur Bridgman|Frederick Arthur Bridgman|http://www.dia.org/user_area/comping/1993.20.jpg|detroit
Elihu Vedder|Elihu Vedder|http://www.dia.org/user_area/comping/1994.123.jpg|detroit
Elihu Vedder|Elihu Vedder|http://www.dia.org/user_area/comping/1994.124.jpg|detroit
Elihu Vedder|Elihu Vedder|http://www.dia.org/user_area/comping/56.19-S1.jpg|detroit
Elihu Vedder|Elihu Vedder|http://www.dia.org/user_area/comping/57.235-S1.jpg|detroit
Elihu Vedder|Elihu Vedder|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31972021-WEB.jpg|lacma
William S. Rimmer|William S. Rimmer|http://www.dia.org/user_area/comping/1994.36.jpg|detroit
William S. Rimmer|William S. Rimmer|http://www.dia.org/user_area/comping/1994.37.jpg|detroit
William S. Rimmer|William S. Rimmer|http://www.dia.org/user_area/comping/73.103.jpg|detroit
William S. Rimmer|William Rimmer|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31492086-WEB.jpg|lacma
Thomas Worthington Whittredge|Thomas Worthington Whittredge|http://www.dia.org/user_area/comping/1994.88-S1.jpg|detroit
Thomas Worthington Whittredge|Thomas Worthington Whittredge|http://www.dia.org/user_area/comping/41.12-S1.jpg|detroit
Martin Johnson Heade|Martin Johnson Heade|http://www.dia.org/user_area/comping/1995.26-S1.jpg|detroit
Martin Johnson Heade|Martin Johnson Heade|http://www.dia.org/user_area/comping/46.135.jpg|detroit
Martin Johnson Heade|Martin Johnson Heade|http://www.dia.org/user_area/comping/47.36-D1.jpg|detroit
Martin Johnson Heade|Martin Johnson Heade|http://www.dia.org/user_area/comping/57.248.jpg|detroit
Martin Johnson Heade|Martin Johnson Heade|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971356-WEB.jpg|lacma
James Abbott McNeill Whistler|James Abbott McNeill Whistler|http://www.dia.org/user_area/comping/20.42.jpg|detroit
James Abbott McNeill Whistler|James Abbott McNeill Whistler|http://www.dia.org/user_area/comping/34.27-S4.jpg|detroit
James Abbott McNeill Whistler|James Abbott McNeill Whistler|http://www.dia.org/user_area/comping/46.309-S2.jpg|detroit
Maurice Sterne|Maurice Sterne|http://www.dia.org/user_area/comping/20.8.jpg|detroit
Maurice Sterne|Maurice Sterne|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31974078-WEB.jpg|lacma
Severin Roesen|Severin Roesen|http://www.dia.org/user_area/comping/2001.36.jpg|detroit
Severin Roesen|Severin Roesen|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31972167-WEB.jpg|lacma
Julius L. Stewart|Julius L. Stewart|http://www.dia.org/user_area/comping/21.14.jpg|detroit
Julius L. Stewart|Julius L. Stewart|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971034-WEB.jpg|lacma
William McGregor Paxton|William McGregor Paxton|http://www.dia.org/user_area/comping/21.70-S1.jpg|detroit
John Sloan|John Sloan|http://www.dia.org/user_area/comping/24.2-D2.jpg|detroit
John Sloan|John Sloan|http://www.dia.org/user_area/comping/61.165-D1.jpg|detroit
John Sloan|John Sloan|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969480-WEB.jpg|lacma
Maurice Brazil Prendergast|Maurice Brazil Prendergast|http://www.dia.org/user_area/comping/24.30-D1.jpg|detroit
Maurice Brazil Prendergast|Maurice Brazil Prendergast|http://www.dia.org/user_area/comping/27.159-S1.jpg|detroit
George Benjamin Luks|George Benjamin Luks|http://www.dia.org/user_area/comping/25.6-D1.jpg|detroit
George Benjamin Luks|George Benjamin Luks|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969500-WEB.jpg|lacma
George Benjamin Luks|George Benjamin Luks|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969333-WEB.jpg|lacma
Max Bohm|Max Bohm|http://www.dia.org/user_area/comping/26.4-S1.jpg|detroit
Arthur Bowen Davies|Arthur Bowen Davies|http://www.dia.org/user_area/comping/27.158-D1.jpg|detroit
Arthur Bowen Davies|Arthur Bowen Davies|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969907-WEB.jpg|lacma
Thomas Cowperthwaite Eakins|Thomas Cowperthwaite Eakins|http://www.dia.org/user_area/comping/30.296-S1.jpg|detroit
William James Glackens|William James Glackens|http://www.dia.org/user_area/comping/30.322-D1.jpg|detroit
Diego M. Rivera|Diego M. Rivera|http://www.dia.org/user_area/comping/33.10-S1.jpg|detroit
Diego M. Rivera|Diego M. Rivera|http://www.dia.org/user_area/comping/33.10.E.jpg|detroit
Diego M. Rivera|Diego M. Rivera|http://www.dia.org/user_area/comping/33.10.N-S1.jpg|detroit
Diego M. Rivera|Diego M. Rivera|http://www.dia.org/user_area/comping/33.10.S.jpg|detroit
Diego M. Rivera|Diego M. Rivera|http://www.dia.org/user_area/comping/33.10.W.jpg|detroit
Diego M. Rivera|Diego M. Rivera|http://www.dia.org/user_area/comping/77.5.jpg|detroit
Lilly Martin Spencer|Lilly Martin Spencer|http://www.dia.org/user_area/comping/34.274-S1.jpg|detroit
Thomas Doughty|Thomas Doughty|http://www.dia.org/user_area/comping/35.119.jpg|detroit
Thomas Doughty|Thomas Doughty|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-977949-WEB.jpg|lacma
William Page|William Page|http://www.dia.org/user_area/comping/37.60-S1.jpg|detroit
William Page|William Page|http://www.dia.org/user_area/comping/37.61-S1.jpg|detroit
William Page|William Maw Egley|http://www.dia.org/user_area/comping/78.11.jpg|detroit
William Page|William Page|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973890-WEB.jpg|lacma
 Anonymous| Anonymous|http://www.dia.org/user_area/comping/37.69-S1.jpg|detroit
 Anonymous| Anonymous|http://www.dia.org/user_area/comping/81.839.jpg|detroit
 Anonymous| Anonymous|http://www.dia.org/user_area/comping/22.204-S1.jpg|detroit
 Anonymous| Anonymous|http://www.dia.org/user_area/comping/29.255.jpg|detroit
 Anonymous| Anonymous|http://www.dia.org/user_area/comping/35.106.jpg|detroit
 Anonymous| Anonymous|http://www.dia.org/user_area/comping/50.194-S1.jpg|detroit
 Anonymous| Anonymous|http://www.dia.org/user_area/comping/51.232-D1.jpg|detroit
 Anonymous| Anonymous|http://www.dia.org/user_area/comping/61.31.jpg|detroit
 Anonymous| Anonymous|http://www.dia.org/user_area/comping/65.328-D1.jpg|detroit
 Anonymous| Anonymous|http://www.dia.org/user_area/comping/65.386-S1.jpg|detroit
 Anonymous| Anonymous|http://www.dia.org/user_area/comping/69.259-D1.jpg|detroit
 Anonymous| Anonymous|http://www.dia.org/user_area/comping/19.10.1.jpg|detroit
 Anonymous| Anonymous|http://www.dia.org/user_area/comping/19.10.2.jpg|detroit
 Anonymous| Anonymous|http://www.dia.org/user_area/comping/1983.39.jpg|detroit
 Anonymous| Anonymous|http://www.dia.org/user_area/comping/1987.7.jpg|detroit
 Anonymous| Anonymous|http://www.dia.org/user_area/comping/1987.8.jpg|detroit
 Anonymous| Anonymous|http://www.dia.org/user_area/comping/1990.315.jpg|detroit
