keyword_painted_year | matching_year| image_url| museum
1891|1891|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000148/376_1578449.jpg|artic
1891|1891|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000106/144829_904793.jpg|artic
1891|1891|http://www.dia.org/user_area/comping/08.9-S1.jpg|detroit
1891|1891|http://www.dia.org/user_area/comping/79.23.jpg|detroit
1891|1891|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-17266774-WEB.jpg|lacma
1891|1891|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-17266774-WEB.jpg|lacma
1360|1360|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000128/169918_1304485.jpg|artic
1360|1360|http://www.dia.org/user_area/comping/24.110-S1.jpg|detroit
1925|1925|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000151/3347_1616313.jpg|artic
1925|1925|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000154/5733_1653024.jpg|artic
1925|1925|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000151/3081_1612032.jpg|artic
1925|1925|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000151/2663_1606460.jpg|artic
1925|1925|http://www.dia.org/user_area/comping/25.6-D1.jpg|detroit
1925|1925|http://www.dia.org/user_area/comping/28.96-S1.jpg|detroit
1925|1925|http://www.dia.org/user_area/comping/29.327-S1.jpg|detroit
1925|1925|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971656-WEB.jpg|lacma
1925|1925|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971426-WEB.jpg|lacma
1925|1925|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969795-WEB.jpg|lacma
1925|1925|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969514-WEB.jpg|lacma
1925|1925|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969361-WEB.jpg|lacma
1925|1925|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969319-WEB.jpg|lacma
1925|1925|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969304-WEB.jpg|lacma
1925|1925|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-33178409-WEB.jpg|lacma
1610|1610|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000151/2695_1606990.jpg|artic
1610|1610|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000152/3798_1621807.jpg|artic
1610|1610|http://www.dia.org/user_area/comping/26.385-d1.jpg|detroit
1610|1610|http://www.dia.org/user_area/comping/55.458.A-S2.jpg|detroit
1610|1610|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31767841-WEB.jpg|lacma
1610|1610|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31767841-WEB.jpg|lacma
1786|1786|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000163/191260_1765105.jpg|artic
1786|1786|http://www.dia.org/user_area/comping/80.101.jpg|detroit
1786|1786|http://www.dia.org/user_area/comping/75.65.jpg|detroit
1786|1786|http://www.dia.org/user_area/comping/1996.32.jpg|detroit
1786|1786|http://www.dia.org/user_area/comping/57.65.A-S1.jpg|detroit
1786|1786|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31766819-WEB.jpg|lacma
1786|1786|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31766819-WEB.jpg|lacma
1862|1862|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000261/197295_3120304.jpg|artic
1862|1862|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000155/6336_1662548.jpg|artic
1862|1862|http://www.dia.org/user_area/comping/76.89.jpg|detroit
1862|1862|http://www.dia.org/user_area/comping/F69.19.A-S1.jpg|detroit
1862|1862|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31972167-WEB.jpg|lacma
1897|1897|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000255/188966_3039731.jpg|artic
1897|1897|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000153/4939_1639365.jpg|artic
1897|1897|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000184/83402_2026982.jpg|artic
1897|1897|http://www.dia.org/user_area/comping/08.8-S1.jpg|detroit
1897|1897|http://www.dia.org/user_area/comping/2007.145-d1.jpg|detroit
1897|1897|http://www.dia.org/user_area/comping/1986.48.jpg|detroit
1897|1897|http://www.dia.org/user_area/comping/1993.53.jpg|detroit
1897|1897|http://www.dia.org/user_area/comping/1994.30.jpg|detroit
1897|1897|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969992-WEB.jpg|lacma
1897|1897|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31768197-WEB.jpg|lacma
1897|1897|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31773915-WEB.jpg|lacma
1897|1897|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31773304-WEB.jpg|lacma
1897|1897|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31768197-WEB.jpg|lacma
1897|1897|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31773915-WEB.jpg|lacma
1897|1897|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31773304-WEB.jpg|lacma
1918|1918|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000255/189290_3042691.jpg|artic
1918|1918|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000149/545_1581496.jpg|artic
1918|1918|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000154/5812_1654108.jpg|artic
1918|1918|http://www.dia.org/user_area/comping/24.30-D1.jpg|detroit
1918|1918|http://www.dia.org/user_area/comping/30.291-S1.jpg|detroit
1918|1918|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969570-WEB.jpg|lacma
1918|1918|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31970880-WEB.jpg|lacma
1918|1918|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971188-WEB.jpg|lacma
1918|1918|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31958582-WEB.jpg|lacma
1918|1918|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969333-WEB.jpg|lacma
1896|1896|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000150/2010_1597992.jpg|artic
1896|1896|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000149/1237_1587685.jpg|artic
1896|1896|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000148/251_1576368.jpg|artic
1896|1896|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000148/414_1579308.jpg|artic
1896|1896|http://www.dia.org/user_area/comping/09.2-S1.jpg|detroit
1896|1896|http://www.dia.org/user_area/comping/20.111-S1.jpg|detroit
1896|1896|http://www.dia.org/user_area/comping/05.412-s2.jpg|detroit
1896|1896|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31773199-WEB.jpg|lacma
1896|1896|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31773199-WEB.jpg|lacma
1910|1910|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000151/3500_1617768.jpg|artic
1910|1910|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000148/365_1578148.jpg|artic
1910|1910|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000163/20048_1763151.jpg|artic
1910|1910|http://www.dia.org/user_area/comping/10.21-D1.jpg|detroit
1910|1910|http://www.dia.org/user_area/comping/11.4.jpg|detroit
1910|1910|http://www.dia.org/user_area/comping/15.11-D1.jpg|detroit
1910|1910|http://www.dia.org/user_area/comping/76.77.jpg|detroit
1910|1910|http://www.dia.org/user_area/comping/25.201-S1.jpg|detroit
1910|1910|http://www.dia.org/user_area/comping/1994.126.A-S1.jpg|detroit
1910|1910|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-1283252-WEB.jpg|lacma
1910|1910|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971727-WEB.jpg|lacma
1910|1910|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-34006495-WEB.jpg|lacma
1910|1910|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-34006495-WEB.jpg|lacma
1882|1882|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000155/6587_1665636.jpg|artic
1882|1882|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000184/83418_2027226.jpg|artic
1882|1882|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000184/83419_2027242.jpg|artic
1882|1882|http://www.dia.org/user_area/comping/54.458-S2.jpg|detroit
1919|1919|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000128/159265_1302302.jpg|artic
1919|1919|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000149/544_1581469.jpg|artic
1919|1919|http://www.dia.org/user_area/comping/21.207-S1.jpg|detroit
1919|1919|http://www.dia.org/user_area/comping/40.58-S1.jpg|detroit
1919|1919|http://www.dia.org/user_area/comping/44.271-S1.jpg|detroit
1919|1919|http://www.dia.org/user_area/comping/63.135-S1.jpg|detroit
1919|1919|http://www.dia.org/user_area/comping/70.175-S1.jpg|detroit
1919|1919|http://www.dia.org/user_area/comping/74.123.jpg|detroit
1919|1919|http://www.dia.org/user_area/comping/21.73-S1.jpg|detroit
1919|1919|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971538-WEB.jpg|lacma
1919|1919|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31974002-WEB.jpg|lacma
1919|1919|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971580-WEB.jpg|lacma
1919|1919|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31260583-WEB.jpg|lacma
1919|1919|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969249-WEB.jpg|lacma
1919|1919|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969179-WEB.jpg|lacma
1919|1919|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973001-WEB.jpg|lacma
1944|1944|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000068/36869_591193.jpg|artic
1944|1944|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000153/4362_1630856.jpg|artic
1944|1944|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000150/2503_1603923.jpg|artic
1944|1944|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000150/2541_1604501.jpg|artic
1944|1944|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000163/43373_1765617.jpg|artic
1944|1944|http://www.dia.org/user_area/comping/1986.102.jpg|detroit
1944|1944|http://www.dia.org/user_area/comping/61.48-S1.jpg|detroit
1944|1944|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31958553-WEB.jpg|lacma
1944|1944|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-34145721-WEB.jpg|lacma
1944|1944|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31345687-WEB.jpg|lacma
1922|1922|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000157/9020_1691888.jpg|artic
1922|1922|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000156/7918_1679754.jpg|artic
1922|1922|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000151/2749_1607881.jpg|artic
1922|1922|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000212/128953_2379218.jpg|artic
1922|1922|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971552-WEB.jpg|lacma
1922|1922|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969403-WEB.jpg|lacma
1922|1922|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973330-WEB.jpg|lacma
1922|1922|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31768184-WEB.jpg|lacma
1922|1922|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31768184-WEB.jpg|lacma
1929|1929|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000150/7420_1592364.jpg|artic
1929|1929|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000151/2751_1607947.jpg|artic
1929|1929|http://www.dia.org/user_area/comping/29.322-D1.jpg|detroit
1929|1929|http://www.dia.org/user_area/comping/56.265-S1.jpg|detroit
1929|1929|http://www.dia.org/user_area/comping/69.305.jpg|detroit
1929|1929|http://www.dia.org/user_area/comping/74.266.jpg|detroit
1929|1929|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969739-WEB.jpg|lacma
1929|1929|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-17267095-WEB.jpg|lacma
1921|1921|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000149/1215_1587366.jpg|artic
1921|1921|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000149/1222_1587466.jpg|artic
1921|1921|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000220/137322_2487118.jpg|artic
1921|1921|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000156/7360_1674674.jpg|artic
1921|1921|http://www.dia.org/user_area/comping/21.203-S1.jpg|detroit
1921|1921|http://www.dia.org/user_area/comping/29.331-S1.jpg|detroit
1921|1921|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973722-WEB.jpg|lacma
1921|1921|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971061-WEB.jpg|lacma
1921|1921|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969823-WEB.jpg|lacma
1921|1921|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973288-WEB.jpg|lacma
1955|1955|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000151/3432_1617303.jpg|artic
1955|1955|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000153/4512_1632742.jpg|artic
1955|1955|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31732679-WEB.jpg|lacma
1955|1955|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31972944-WEB.jpg|lacma
1914|1914|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000149/1263_1588113.jpg|artic
1914|1914|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000157/9010_1691742.jpg|artic
1914|1914|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000148/412_1579254.jpg|artic
1914|1914|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000148/413_1579282.jpg|artic
1914|1914|http://www.dia.org/user_area/comping/16.16.jpg|detroit
1914|1914|http://www.dia.org/user_area/comping/16.2-S1.jpg|detroit
1914|1914|http://www.dia.org/user_area/comping/16.31-D1.jpg|detroit
1914|1914|http://www.dia.org/user_area/comping/19.149-S1.jpg|detroit
1914|1914|http://www.dia.org/user_area/comping/26.4-S1.jpg|detroit
1914|1914|http://www.dia.org/user_area/comping/27.158-D1.jpg|detroit
1914|1914|http://www.dia.org/user_area/comping/27.159-S1.jpg|detroit
1914|1914|http://www.dia.org/user_area/comping/74.268.jpg|detroit
1914|1914|http://www.dia.org/user_area/comping/22.15.jpg|detroit
1914|1914|http://www.dia.org/user_area/comping/56.144-D1.jpg|detroit
1914|1914|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973652-WEB.jpg|lacma
1914|1914|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31813054-WEB.jpg|lacma
1914|1914|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969599-WEB.jpg|lacma
1914|1914|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971741-WEB.jpg|lacma
1915|1915|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000150/1821_1594947.jpg|artic
1915|1915|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000150/1822_1594976.jpg|artic
1915|1915|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000148/423_1579469.jpg|artic
1915|1915|http://www.dia.org/user_area/comping/19.148-S1.jpg|detroit
1915|1915|http://www.dia.org/user_area/comping/70.192.jpg|detroit
1915|1915|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31974044-WEB.jpg|lacma
1915|1915|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969921-WEB.jpg|lacma
1942|1942|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000152/3849_1622755.jpg|artic
1942|1942|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000161/17793_1737362.jpg|artic
1942|1942|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000153/4849_1637739.jpg|artic
1942|1942|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000153/4852_1637870.jpg|artic
1942|1942|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000153/4540_1633353.jpg|artic
1942|1942|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000151/2702_1607113.jpg|artic
1942|1942|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973737-WEB.jpg|lacma
1942|1942|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31205200-WEB.jpg|lacma
1942|1942|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971797-WEB.jpg|lacma
1912|1912|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000158/9819_1699462.jpg|artic
1912|1912|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000149/1491_1590529.jpg|artic
1912|1912|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000148/388_1578748.jpg|artic
1912|1912|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000156/8237_1683228.jpg|artic
1912|1912|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000153/5100_1642242.jpg|artic
1912|1912|http://www.dia.org/user_area/comping/12.1-S1.jpg|detroit
1912|1912|http://www.dia.org/user_area/comping/13.8-S1.jpg|detroit
1912|1912|http://www.dia.org/user_area/comping/24.2-D2.jpg|detroit
1912|1912|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973946-WEB.jpg|lacma
1912|1912|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31813068-WEB.jpg|lacma
1912|1912|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969585-WEB.jpg|lacma
1912|1912|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973442-WEB.jpg|lacma
1907|1907|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000152/3917_1623561.jpg|artic
1907|1907|http://www.dia.org/user_area/comping/07.2-D1.jpg|detroit
1907|1907|http://www.dia.org/user_area/comping/07.4.jpg|detroit
1907|1907|http://www.dia.org/user_area/comping/07.8-D1.jpg|detroit
1907|1907|http://www.dia.org/user_area/comping/61.165-D1.jpg|detroit
1907|1907|http://www.dia.org/user_area/comping/06.8-s2.jpg|detroit
1907|1907|http://www.dia.org/user_area/comping/2000.110.1.jpg|detroit
1907|1907|http://www.dia.org/user_area/comping/2000.110.2.jpg|detroit
1907|1907|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971524-WEB.jpg|lacma
1907|1907|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969221-WEB.jpg|lacma
1907|1907|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31974016-WEB.jpg|lacma
1907|1907|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31774286-WEB.jpg|lacma
1907|1907|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31774286-WEB.jpg|lacma
1917|1917|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000150/2038_1598483.jpg|artic
1917|1917|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000151/2759_1608161.jpg|artic
1917|1917|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000151/2760_1608184.jpg|artic
1917|1917|http://www.dia.org/user_area/comping/19.34.jpg|detroit
1917|1917|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31823618-WEB.jpg|lacma
1917|1917|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-34946863-WEB.jpg|lacma
1917|1917|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973553-WEB.jpg|lacma
1930|1930|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000152/3892_1623230.jpg|artic
1930|1930|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000150/2113_1599502.jpg|artic
1930|1930|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000153/4543_1633399.jpg|artic
1930|1930|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000153/4545_1633449.jpg|artic
1930|1930|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971614-WEB.jpg|lacma
1930|1930|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31264863-WEB.jpg|lacma
1930|1930|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31730837-WEB.jpg|lacma
1930|1930|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31378023-WEB.jpg|lacma
1930|1930|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31970011-WEB.jpg|lacma
1930|1930|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31972797-WEB.jpg|lacma
1930|1930|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973470-WEB.jpg|lacma
1930|1930|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973456-WEB.jpg|lacma
1930|1930|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973708-WEB.jpg|lacma
1928|1928|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000163/19672_1761524.jpg|artic
1928|1928|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000152/4160_1627254.jpg|artic
1928|1928|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000153/4662_1634760.jpg|artic
1928|1928|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000153/4867_1638050.jpg|artic
1928|1928|http://www.dia.org/user_area/comping/1987.47.jpg|detroit
1928|1928|http://www.dia.org/user_area/comping/59.450-S1.jpg|detroit
1928|1928|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31371878-WEB.jpg|lacma
1928|1928|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969963-WEB.jpg|lacma
1932|1932|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000150/2096_1599320.jpg|artic
1932|1932|http://www.dia.org/user_area/comping/33.10-S1.jpg|detroit
1932|1932|http://www.dia.org/user_area/comping/33.10.E.jpg|detroit
1932|1932|http://www.dia.org/user_area/comping/33.10.N-S1.jpg|detroit
1932|1932|http://www.dia.org/user_area/comping/33.10.S.jpg|detroit
1932|1932|http://www.dia.org/user_area/comping/33.10.W.jpg|detroit
1932|1932|http://www.dia.org/user_area/comping/77.5.jpg|detroit
1932|1932|http://www.dia.org/user_area/comping/49.302.jpg|detroit
1932|1932|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31958483-WEB.jpg|lacma
1940|1940|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000150/2322_1601238.jpg|artic
1940|1940|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000253/184352_3003091.jpg|artic
1940|1940|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31972916-WEB.jpg|lacma
1940|1940|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973071-WEB.jpg|lacma
1895|1895|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000150/2488_1603654.jpg|artic
1895|1895|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000153/5005_1640860.jpg|artic
1895|1895|http://www.dia.org/user_area/comping/11.5-D1.jpg|detroit
1895|1895|http://www.dia.org/user_area/comping/43.486-S1.jpg|detroit
1895|1895|http://www.dia.org/user_area/comping/77.76.jpg|detroit
1895|1895|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31363186-WEB.jpg|lacma
1895|1895|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31970950-WEB.jpg|lacma
1895|1895|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31239890-WEB.jpg|lacma
1895|1895|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31735153-WEB.jpg|lacma
1895|1895|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31239890-WEB.jpg|lacma
1895|1895|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31735153-WEB.jpg|lacma
1945|1945|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000153/4663_1634779.jpg|artic
1945|1945|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000151/3236_1614577.jpg|artic
1945|1945|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-34171382-WEB.jpg|lacma
1935|1935|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000156/7858_1678989.jpg|artic
1935|1935|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000153/4848_1637709.jpg|artic
1935|1935|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000151/2762_1608209.jpg|artic
1935|1935|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000155/6781_1667412.jpg|artic
1935|1935|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971075-WEB.jpg|lacma
1935|1935|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971089-WEB.jpg|lacma
1935|1935|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31958406-WEB.jpg|lacma
1935|1935|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-1285260-WEB.jpg|lacma
1935|1935|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973057-WEB.jpg|lacma
1935|1935|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31958707-WEB.jpg|lacma
1931|1931|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000153/4847_1637680.jpg|artic
1931|1931|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000153/4525_1632999.jpg|artic
1931|1931|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000153/4529_1633081.jpg|artic
1931|1931|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-33991631-WEB.jpg|lacma
1931|1931|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-34171455-WEB.jpg|lacma
1931|1931|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973190-WEB.jpg|lacma
1931|1931|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973400-WEB.jpg|lacma
1943|1943|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000153/4850_1637783.jpg|artic
1943|1943|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-34145794-WEB.jpg|lacma
1948|1948|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000151/2700_1607072.jpg|artic
1948|1948|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31734051-WEB.jpg|lacma
